YEAR,GENDER,RACE,AGE_GROUP,COUNTY,Violent Crimes,Property Crime,Drug Offenses,Sex Offenses,All Other Offenses,Female Total,Male Total,State Total
2017,Female,Hispanic,40 to 69,Lake County,2,0,0,0,0,2,19,0
2017,Female,Other,Under 18,Lake County,0,0,0,0,0,0,2,0
2017,Female,Other,18 to 19,Lake County,1,0,0,0,0,1,0,0
2017,Female,Other,20 to 29,Lake County,3,0,0,0,3,6,27,0
2017,Female,Other,30 to 39,Lake County,3,2,2,0,1,8,12,0
2017,Female,Other,40 to 69,Lake County,4,2,2,0,1,9,29,0
2017,Female,White,Under 18,Lake County,1,1,1,0,1,4,14,0
2017,Female,White,18 to 19,Lake County,1,1,1,0,1,4,21,0
2017,Female,White,20 to 29,Lake County,15,10,9,0,12,46,191,0
2017,Female,White,30 to 39,Lake County,14,15,9,0,8,46,192,0
2017,Female,White,40 to 69,Lake County,18,9,7,0,19,53,248,0
2017,Female,White,70 and over,Lake County,0,0,0,0,0,0,4,0
2017,Male,Black,Under 18,Lassen County,1,0,0,0,0,1,1,0
2017,Male,Black,18 to 19,Lassen County,0,0,0,0,0,0,1,0
2017,Male,Black,20 to 29,Lassen County,0,0,0,0,0,0,7,0
2017,Male,Black,30 to 39,Lassen County,1,0,2,0,1,4,4,0
2017,Male,Black,40 to 69,Lassen County,0,1,0,0,2,3,4,0
2017,Male,Hispanic,Under 18,Lassen County,0,0,0,0,0,0,1,1
2017,Male,Hispanic,18 to 19,Lassen County,1,0,0,0,1,2,1,0
2017,Male,Hispanic,20 to 29,Lassen County,2,0,0,0,3,5,10,0
2017,Male,Hispanic,30 to 39,Lassen County,2,0,1,0,1,4,5,0
2017,Male,Hispanic,40 to 69,Lassen County,0,0,0,0,0,0,10,0
2017,Male,Hispanic,70 and over,Lassen County,0,0,0,0,0,0,0,0
2017,Male,Other,Under 18,Lassen County,0,1,0,0,0,1,6,0
2017,Male,Other,18 to 19,Lassen County,0,0,0,0,1,1,0,0
2017,Male,Other,20 to 29,Lassen County,1,1,1,0,2,5,6,0
2017,Male,Other,30 to 39,Lassen County,2,1,0,1,1,5,9,0
2017,Male,Other,40 to 69,Lassen County,2,1,0,0,0,3,12,0
2017,Male,White,Under 18,Lassen County,2,3,0,0,4,9,18,3
2017,Male,White,18 to 19,Lassen County,0,2,0,1,2,5,5,0
2017,Male,White,20 to 29,Lassen County,26,10,4,0,15,55,100,0
2017,Male,White,30 to 39,Lassen County,13,13,5,2,8,41,60,0
2017,Male,White,40 to 69,Lassen County,21,13,8,2,15,59,100,0
2017,Male,White,70 and over,Lassen County,1,0,0,0,0,1,9,0
2017,Female,Black,Under 18,Lassen County,0,0,0,0,0,0,2,0
2017,Female,Black,20 to 29,Lassen County,0,0,0,0,0,0,2,0
2017,Female,Black,30 to 39,Lassen County,0,1,0,0,0,1,1,0
2017,Female,Black,40 to 69,Lassen County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,18 to 19,Lassen County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,20 to 29,Lassen County,0,0,0,0,0,0,4,0
2017,Female,Hispanic,30 to 39,Lassen County,1,2,0,0,0,3,8,0
2017,Female,Other,Under 18,Lassen County,0,0,0,0,0,0,1,0
2017,Female,Other,18 to 19,Lassen County,0,0,0,0,0,0,2,0
2017,Female,Other,20 to 29,Lassen County,1,1,0,0,0,2,3,0
2017,Female,Other,30 to 39,Lassen County,3,1,0,0,1,5,1,0
2017,Female,Other,40 to 69,Lassen County,0,0,0,0,0,0,5,0
2017,Female,Other,70 and over,Lassen County,0,0,0,0,0,0,1,0
2017,Female,White,Under 18,Lassen County,0,0,0,0,1,1,6,3
2017,Female,White,18 to 19,Lassen County,0,0,0,0,0,0,2,0
2017,Female,White,20 to 29,Lassen County,12,4,2,0,2,20,28,0
2017,Female,White,30 to 39,Lassen County,8,6,2,0,3,19,38,0
2017,Female,White,40 to 69,Lassen County,6,5,1,0,4,16,65,0
2017,Female,White,70 and over,Lassen County,0,0,0,0,0,0,1,0
2017,Male,Black,Under 18,Los Angeles County,595,405,13,13,199,1225,667,46
2017,Male,Black,18 to 19,Los Angeles County,468,318,33,3,242,1064,607,0
2017,Male,Black,20 to 29,Los Angeles County,2092,1349,336,49,1669,5495,7383,0
2017,Male,Black,30 to 39,Los Angeles County,1476,729,336,51,1080,3672,6357,0
2017,Male,Black,40 to 69,Los Angeles County,1740,750,775,83,891,4239,10891,0
2017,Male,Black,70 and over,Los Angeles County,36,6,8,2,12,64,180,0
2017,Male,Hispanic,Under 18,Los Angeles County,822,697,84,75,571,2249,1989,299
2017,Male,Hispanic,18 to 19,Los Angeles County,856,684,166,37,671,2414,2934,0
2017,Male,Hispanic,20 to 29,Los Angeles County,4865,3854,1152,153,3727,13751,28817,0
2017,Male,Hispanic,30 to 39,Los Angeles County,3109,2293,917,127,2128,8574,19509,0
2017,Male,Hispanic,40 to 69,Los Angeles County,2261,1127,810,221,1416,5835,18328,0
2017,Male,Hispanic,70 and over,Los Angeles County,31,2,6,16,14,69,251,0
2017,Male,Other,Under 18,Los Angeles County,48,32,4,7,23,114,159,19
2017,Male,Other,18 to 19,Los Angeles County,49,38,5,1,31,124,233,0
2017,Male,Other,20 to 29,Los Angeles County,370,256,99,13,230,968,2191,0
2017,Male,Other,30 to 39,Los Angeles County,313,262,107,13,185,880,1980,0
2017,Male,Other,40 to 69,Los Angeles County,429,198,79,26,209,941,2277,0
2017,Male,Other,70 and over,Los Angeles County,14,1,0,2,5,22,73,0
2017,Male,White,Under 18,Los Angeles County,90,80,18,6,59,253,389,46
2017,Male,White,18 to 19,Los Angeles County,85,85,27,7,55,259,570,0
2017,Male,White,20 to 29,Los Angeles County,806,776,303,20,701,2606,7288,0
2017,Male,White,30 to 39,Los Angeles County,844,793,330,35,619,2621,7290,0
2017,Male,White,40 to 69,Los Angeles County,1266,697,467,82,802,3314,11613,0
2017,Male,White,70 and over,Los Angeles County,44,6,2,7,17,76,255,0
2017,Female,Black,Under 18,Los Angeles County,152,69,2,0,27,250,378,50
2017,Female,Black,18 to 19,Los Angeles County,113,79,6,1,34,233,501,0
2017,Female,Black,20 to 29,Los Angeles County,776,512,67,3,317,1675,3687,0
2017,Female,Black,30 to 39,Los Angeles County,459,258,82,0,178,977,2051,0
2017,Female,Black,40 to 69,Los Angeles County,476,158,109,2,139,884,2835,0
2017,Female,Black,70 and over,Los Angeles County,4,2,0,0,3,9,42,0
2017,Female,Hispanic,Under 18,Los Angeles County,167,136,11,4,58,376,803,123
2017,Female,Hispanic,18 to 19,Los Angeles County,167,176,26,1,52,422,892,0
2017,Female,Hispanic,20 to 29,Los Angeles County,1220,1195,197,2,555,3169,7114,0
2017,Female,Hispanic,30 to 39,Los Angeles County,706,684,172,2,331,1895,4474,0
2017,Female,Hispanic,40 to 69,Los Angeles County,457,273,134,2,210,1076,4061,0
2017,Female,Hispanic,70 and over,Los Angeles County,6,1,0,0,3,10,28,0
2017,Female,Other,Under 18,Los Angeles County,8,7,2,0,5,22,73,10
2017,Female,Other,18 to 19,Los Angeles County,8,12,1,1,4,26,111,0
2017,Female,Other,20 to 29,Los Angeles County,119,85,18,0,47,269,787,0
2017,Female,Other,30 to 39,Los Angeles County,114,64,14,0,34,226,666,0
2017,Female,Other,40 to 69,Los Angeles County,86,48,11,1,36,182,765,0
2017,Female,Other,70 and over,Los Angeles County,5,0,0,0,1,6,20,0
2017,Female,White,Under 18,Los Angeles County,20,18,1,0,10,49,178,21
2017,Female,White,18 to 19,Los Angeles County,35,30,6,0,14,85,288,0
2017,Female,White,20 to 29,Los Angeles County,301,390,118,1,182,992,3117,0
2017,Female,White,30 to 39,Los Angeles County,272,327,122,2,183,906,2774,0
2017,Female,White,40 to 69,Los Angeles County,364,250,126,3,182,925,3925,0
2017,Female,White,70 and over,Los Angeles County,2,1,0,0,5,8,96,0
2017,Male,Black,Under 18,Madera County,0,2,0,0,0,2,7,0
2017,Male,Black,18 to 19,Madera County,2,4,0,0,1,7,4,0
2017,Male,Black,20 to 29,Madera County,10,3,4,0,9,26,48,0
2017,Male,Black,30 to 39,Madera County,10,3,0,1,6,20,48,0
2017,Male,Black,40 to 69,Madera County,9,2,5,1,8,25,59,0
2017,Male,Black,70 and over,Madera County,1,0,0,0,0,1,1,0
2017,Male,Hispanic,Under 18,Madera County,9,22,0,4,13,48,128,1
2017,Male,Hispanic,18 to 19,Madera County,8,9,5,1,22,45,83,0
2017,Male,Hispanic,20 to 29,Madera County,108,37,21,6,95,267,744,0
2017,Male,Hispanic,30 to 39,Madera County,60,15,23,6,66,170,541,0
2017,Male,Hispanic,40 to 69,Madera County,49,11,8,6,44,118,507,0
2017,Male,Hispanic,70 and over,Madera County,1,0,0,2,1,4,11,0
2017,Male,Other,Under 18,Madera County,1,0,0,0,0,1,2,0
2017,Male,Other,18 to 19,Madera County,2,0,0,0,0,2,3,0
2017,Male,Other,20 to 29,Madera County,9,1,2,1,12,25,19,0
2017,Male,Other,30 to 39,Madera County,3,0,0,0,3,6,16,0
2017,Male,Other,40 to 69,Madera County,1,1,1,0,2,5,27,0
2017,Male,Other,70 and over,Madera County,0,0,0,0,1,1,1,0
2017,Male,White,Under 18,Madera County,3,6,1,0,3,13,18,1
2017,Male,White,18 to 19,Madera County,2,3,1,0,6,12,18,0
2017,Male,White,20 to 29,Madera County,32,24,8,1,28,93,194,0
2017,Male,White,30 to 39,Madera County,34,13,7,0,27,81,209,0
2017,Male,White,40 to 69,Madera County,38,21,3,3,31,96,342,0
2017,Male,White,70 and over,Madera County,1,0,0,0,2,3,10,0
2017,Female,Black,Under 18,Madera County,0,0,0,0,2,2,10,1
2017,Female,Black,18 to 19,Madera County,1,0,0,0,0,1,3,0
2017,Female,Black,20 to 29,Madera County,5,0,0,0,1,6,30,0
2017,Female,Black,30 to 39,Madera County,3,2,0,0,1,6,21,0
2017,Female,Black,40 to 69,Madera County,2,0,0,0,0,2,14,0
2017,Female,Black,70 and over,Madera County,0,0,0,0,0,0,0,0
2017,Female,Hispanic,Under 18,Madera County,1,0,0,0,7,8,85,1
2017,Female,Hispanic,18 to 19,Madera County,2,0,0,0,1,3,6,0
2017,Female,Hispanic,20 to 29,Madera County,30,7,5,0,11,53,145,0
2017,Female,Hispanic,30 to 39,Madera County,19,2,1,0,6,28,120,0
2017,Female,Hispanic,40 to 69,Madera County,8,2,2,0,4,16,86,0
2017,Female,Hispanic,70 and over,Madera County,0,0,0,0,0,0,0,0
2017,Female,Other,Under 18,Madera County,0,0,0,0,0,0,1,0
2017,Female,Other,18 to 19,Madera County,0,0,0,0,0,0,1,0
2017,Female,Other,20 to 29,Madera County,0,2,0,0,0,2,6,0
2017,Female,Other,30 to 39,Madera County,1,1,0,0,3,5,4,0
2017,Female,Other,40 to 69,Madera County,2,0,0,0,0,2,28,0
2017,Female,Other,70 and over,Madera County,0,0,0,0,0,0,1,0
2017,Female,White,Under 18,Madera County,0,0,0,0,1,1,7,0
2017,Female,White,18 to 19,Madera County,2,0,0,0,2,4,7,0
2017,Female,White,20 to 29,Madera County,11,3,1,0,8,23,98,0
2017,Female,White,30 to 39,Madera County,15,10,1,1,6,33,119,0
2017,Female,White,40 to 69,Madera County,3,3,0,0,8,14,116,0
2017,Female,White,70 and over,Madera County,0,0,0,0,0,0,1,0
2017,Male,Black,Under 18,Marin County,7,10,0,1,8,26,27,3
2017,Male,Black,18 to 19,Marin County,4,8,0,0,2,14,13,0
2017,Male,Black,20 to 29,Marin County,17,22,4,0,16,59,106,0
2017,Male,Black,30 to 39,Marin County,11,7,3,2,7,30,63,0
2017,Male,Black,40 to 69,Marin County,19,12,8,0,10,49,185,0
2017,Male,Black,70 and over,Marin County,0,0,0,0,0,0,4,0
2017,Male,Hispanic,Under 18,Marin County,18,17,8,6,9,58,132,14
2017,Male,Hispanic,18 to 19,Marin County,11,5,1,0,6,23,64,0
2017,Male,Hispanic,20 to 29,Marin County,51,15,12,3,36,117,396,0
2017,Male,Hispanic,30 to 39,Marin County,30,22,5,4,12,73,252,0
2017,Male,Hispanic,40 to 69,Marin County,11,6,3,5,7,32,178,0
2017,Male,Hispanic,70 and over,Marin County,0,0,1,0,0,1,0,0
2017,Male,Other,Under 18,Marin County,2,2,1,0,2,7,13,2
2017,Male,Other,18 to 19,Marin County,0,1,1,0,0,2,8,0
2017,Male,Other,20 to 29,Marin County,4,4,3,1,3,15,54,0
2017,Male,Other,30 to 39,Marin County,2,3,1,0,7,13,42,0
2017,Male,Other,40 to 69,Marin County,7,6,3,1,8,25,55,0
2017,Male,Other,70 and over,Marin County,0,0,0,0,0,0,1,0
2017,Male,White,Under 18,Marin County,14,11,4,3,4,36,117,0
2017,Male,White,18 to 19,Marin County,3,6,3,0,3,15,37,0
2017,Male,White,20 to 29,Marin County,35,26,10,0,38,109,412,0
2017,Male,White,30 to 39,Marin County,36,28,10,2,23,99,364,0
2017,Male,White,40 to 69,Marin County,73,35,12,1,33,154,994,0
2017,Male,White,70 and over,Marin County,6,1,1,0,6,14,39,0
2017,Female,Black,Under 18,Marin County,3,0,0,0,0,3,15,1
2017,Female,Black,18 to 19,Marin County,0,2,0,0,1,3,2,0
2017,Female,Black,20 to 29,Marin County,8,10,0,0,3,21,41,0
2017,Female,Black,30 to 39,Marin County,1,2,0,0,3,6,35,0
2017,Female,Black,40 to 69,Marin County,6,5,1,0,1,13,38,0
2017,Female,Hispanic,Under 18,Marin County,3,2,0,3,2,10,71,22
2017,Female,Hispanic,18 to 19,Marin County,0,1,1,0,1,3,15,0
2017,Female,Hispanic,20 to 29,Marin County,10,2,0,0,2,14,57,0
2017,Female,Hispanic,30 to 39,Marin County,7,8,0,0,1,16,43,0
2017,Female,Hispanic,40 to 69,Marin County,6,1,0,0,1,8,36,0
2017,Female,Hispanic,70 and over,Marin County,0,0,0,0,0,0,2,0
2017,Female,Other,Under 18,Marin County,0,3,0,0,0,3,10,1
2017,Female,Other,18 to 19,Marin County,0,0,0,0,0,0,2,0
2017,Female,Other,20 to 29,Marin County,5,2,1,0,1,9,18,0
2017,Female,Other,30 to 39,Marin County,2,1,0,0,0,3,14,0
2017,Female,Other,40 to 69,Marin County,2,1,0,0,1,4,20,0
2017,Female,Other,70 and over,Marin County,0,0,0,0,0,0,3,0
2017,Female,White,Under 18,Marin County,1,4,1,2,1,9,42,4
2017,Female,White,18 to 19,Marin County,5,2,0,0,0,7,22,0
2017,Female,White,20 to 29,Marin County,6,16,3,1,7,33,147,0
2017,Female,White,30 to 39,Marin County,17,13,0,0,8,38,147,0
2017,Female,White,40 to 69,Marin County,28,11,3,0,17,59,382,0
2017,Female,White,70 and over,Marin County,0,0,0,0,0,0,15,0
2017,Male,Black,20 to 29,Mariposa County,2,0,0,0,0,2,2,0
2017,Male,Black,30 to 39,Mariposa County,0,0,0,0,1,1,3,0
2017,Male,Black,40 to 69,Mariposa County,1,0,0,0,0,1,1,0
2017,Male,Hispanic,18 to 19,Mariposa County,0,0,0,0,0,0,1,0
2017,Male,Hispanic,20 to 29,Mariposa County,2,1,1,0,1,5,21,0
2017,Male,Hispanic,30 to 39,Mariposa County,3,2,0,0,0,5,7,0
2017,Male,Hispanic,40 to 69,Mariposa County,0,0,1,0,2,3,13,0
2017,Male,Other,20 to 29,Mariposa County,2,0,0,0,0,2,6,0
2017,Male,Other,30 to 39,Mariposa County,1,1,1,0,0,3,6,0
2017,Male,Other,40 to 69,Mariposa County,1,1,0,0,3,5,4,0
2017,Male,White,Under 18,Mariposa County,0,0,0,0,0,0,0,0
2017,Male,White,18 to 19,Mariposa County,0,0,0,1,2,3,2,0
2017,Male,White,20 to 29,Mariposa County,4,2,6,0,0,12,61,0
2017,Male,White,30 to 39,Mariposa County,10,2,4,1,6,23,67,0
2017,Male,White,40 to 69,Mariposa County,12,3,4,0,7,26,99,0
2017,Male,White,70 and over,Mariposa County,0,0,0,0,0,0,8,0
2017,Female,Black,20 to 29,Mariposa County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,20 to 29,Mariposa County,0,1,0,0,1,2,3,0
2017,Female,Hispanic,30 to 39,Mariposa County,1,0,0,0,0,1,2,0
2017,Female,Hispanic,40 to 69,Mariposa County,0,0,0,0,1,1,4,0
2017,Female,Other,30 to 39,Mariposa County,0,0,0,0,0,0,2,0
2017,Female,Other,40 to 69,Mariposa County,0,0,0,0,0,0,2,0
2017,Female,White,18 to 19,Mariposa County,0,0,0,0,0,0,0,0
2017,Female,White,20 to 29,Mariposa County,0,1,0,1,0,2,18,0
2017,Female,White,30 to 39,Mariposa County,4,2,0,0,3,9,31,0
2017,Female,White,40 to 69,Mariposa County,3,3,1,0,3,10,53,0
2017,Male,Black,Under 18,Mendocino County,1,0,0,0,0,1,4,0
2017,Male,Black,18 to 19,Mendocino County,1,0,1,0,0,2,0,0
2017,Male,Black,20 to 29,Mendocino County,6,2,6,0,4,18,28,0
2017,Male,Black,30 to 39,Mendocino County,2,0,2,0,1,5,14,0
2017,Male,Black,40 to 69,Mendocino County,6,2,1,0,3,12,18,0
2017,Male,Hispanic,Under 18,Mendocino County,9,7,2,0,9,27,32,1
2017,Male,Hispanic,18 to 19,Mendocino County,4,3,0,0,4,11,15,0
2017,Male,Hispanic,20 to 29,Mendocino County,24,16,11,0,27,78,206,0
2017,Male,Hispanic,30 to 39,Mendocino County,11,5,2,0,14,32,119,0
2017,Male,Hispanic,40 to 69,Mendocino County,12,4,4,0,6,26,82,0
2017,Male,Hispanic,70 and over,Mendocino County,0,0,0,1,0,1,0,0
2017,Male,Other,Under 18,Mendocino County,4,1,0,0,1,6,7,0
2017,Male,Other,18 to 19,Mendocino County,1,2,0,0,4,7,6,0
2017,Male,Other,20 to 29,Mendocino County,9,9,1,0,18,37,62,0
2017,Male,Other,30 to 39,Mendocino County,6,8,5,0,14,33,56,0
2017,Male,Other,40 to 69,Mendocino County,9,2,2,1,23,37,65,0
2017,Male,Other,70 and over,Mendocino County,0,0,0,1,0,1,2,0
2017,Male,White,Under 18,Mendocino County,6,2,1,1,5,15,28,0
2017,Male,White,18 to 19,Mendocino County,5,6,0,0,6,17,29,0
2017,Male,White,20 to 29,Mendocino County,29,18,20,3,46,116,358,0
2017,Male,White,30 to 39,Mendocino County,56,28,10,3,52,149,460,0
2017,Male,White,40 to 69,Mendocino County,67,37,24,0,60,188,740,0
2017,Male,White,70 and over,Mendocino County,5,1,1,0,2,9,26,0
2017,Female,Black,Under 18,Mendocino County,0,0,0,0,2,2,1,1
2017,Female,Black,20 to 29,Mendocino County,5,1,0,0,2,8,7,0
2017,Female,Black,30 to 39,Mendocino County,1,0,0,0,0,1,1,0
2017,Female,Black,40 to 69,Mendocino County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,Under 18,Mendocino County,0,0,0,0,1,1,14,1
2017,Female,Hispanic,18 to 19,Mendocino County,3,0,0,0,1,4,6,0
2017,Female,Hispanic,20 to 29,Mendocino County,7,5,1,0,1,14,28,0
2017,Female,Hispanic,30 to 39,Mendocino County,12,1,0,0,0,13,25,0
2017,Female,Hispanic,40 to 69,Mendocino County,1,1,0,0,1,3,13,0
2017,Female,Other,Under 18,Mendocino County,2,2,1,0,0,5,20,1
2017,Female,Other,18 to 19,Mendocino County,0,1,0,0,0,1,6,0
2017,Female,Other,20 to 29,Mendocino County,2,0,0,0,5,7,25,0
2017,Female,Other,30 to 39,Mendocino County,3,1,1,0,3,8,28,0
2017,Female,Other,40 to 69,Mendocino County,2,1,0,0,7,10,21,0
2017,Female,Other,70 and over,Mendocino County,0,0,0,0,0,0,0,0
2017,Female,White,Under 18,Mendocino County,2,1,0,0,1,4,15,0
2017,Female,White,18 to 19,Mendocino County,2,1,1,0,2,6,11,0
2017,Female,White,20 to 29,Mendocino County,17,14,8,0,18,57,143,0
2017,Female,White,30 to 39,Mendocino County,19,14,3,0,15,51,153,0
2017,Female,White,40 to 69,Mendocino County,14,12,5,0,12,43,278,0
2017,Female,White,70 and over,Mendocino County,2,0,0,0,0,2,5,0
2017,Male,Black,Under 18,Merced County,10,10,1,1,7,29,38,43
2017,Male,Black,18 to 19,Merced County,5,2,1,0,3,11,23,0
2017,Male,Black,20 to 29,Merced County,37,15,5,1,28,86,128,0
2017,Male,Black,30 to 39,Merced County,18,12,6,2,14,52,151,0
2017,Male,Black,40 to 69,Merced County,28,9,5,1,22,65,245,0
2017,Male,Black,70 and over,Merced County,0,0,0,0,0,0,2,0
2017,Male,Hispanic,Under 18,Merced County,52,29,4,3,36,124,198,112
2017,Male,Hispanic,18 to 19,Merced County,34,14,10,1,35,94,164,0
2017,Male,Hispanic,20 to 29,Merced County,195,83,37,12,192,519,1225,0
2017,Male,Hispanic,30 to 39,Merced County,154,86,30,7,113,390,997,0
2017,Male,Hispanic,40 to 69,Merced County,97,35,20,11,80,243,897,0
2017,Male,Hispanic,70 and over,Merced County,2,0,0,1,2,5,13,0
2017,Male,Other,Under 18,Merced County,6,1,1,0,0,8,15,33
2017,Male,Other,18 to 19,Merced County,1,0,0,0,2,3,6,0
2017,Male,Other,20 to 29,Merced County,12,6,5,0,4,27,75,0
2017,Male,Other,30 to 39,Merced County,10,5,8,1,8,32,73,0
2017,Male,Other,40 to 69,Merced County,11,6,2,1,7,27,66,0
2017,Male,White,Under 18,Merced County,7,10,3,2,4,26,41,51
2017,Male,White,18 to 19,Merced County,4,3,1,0,5,13,25,0
2017,Male,White,20 to 29,Merced County,61,45,13,2,53,174,491,0
2017,Male,White,30 to 39,Merced County,73,51,11,4,67,206,462,0
2017,Male,White,40 to 69,Merced County,49,34,22,11,58,174,626,0
2017,Male,White,70 and over,Merced County,0,0,0,1,3,4,19,0
2017,Female,Black,Under 18,Merced County,3,0,0,0,0,3,13,16
2017,Female,Black,18 to 19,Merced County,2,0,1,0,0,3,1,0
2017,Female,Black,20 to 29,Merced County,11,5,3,0,5,24,84,0
2017,Female,Black,30 to 39,Merced County,10,4,0,0,1,15,66,0
2017,Female,Black,40 to 69,Merced County,8,5,0,0,4,17,104,0
2017,Female,Hispanic,Under 18,Merced County,9,9,1,1,5,25,71,109
2017,Female,Hispanic,18 to 19,Merced County,3,0,0,0,4,7,21,0
2017,Female,Hispanic,20 to 29,Merced County,35,21,6,1,19,82,255,0
2017,Female,Hispanic,30 to 39,Merced County,39,22,1,1,33,96,265,0
2017,Female,Hispanic,40 to 69,Merced County,11,8,3,0,10,32,191,0
2017,Female,Hispanic,70 and over,Merced County,0,0,0,0,0,0,2,0
2017,Female,Other,Under 18,Merced County,0,0,0,0,0,0,1,14
2017,Female,Other,18 to 19,Merced County,0,0,0,0,0,0,1,0
2017,Female,Other,20 to 29,Merced County,4,2,1,0,0,7,14,0
2017,Female,Other,30 to 39,Merced County,5,0,0,0,0,5,12,0
2017,Female,Other,40 to 69,Merced County,2,0,0,0,3,5,15,0
2017,Female,Other,70 and over,Merced County,0,0,0,0,0,0,1,0
2017,Female,White,Under 18,Merced County,3,1,0,0,0,4,15,43
2017,Female,White,18 to 19,Merced County,0,1,0,0,1,2,15,0
2017,Female,White,20 to 29,Merced County,13,13,2,0,8,36,176,0
2017,Female,White,30 to 39,Merced County,15,22,2,1,21,61,249,0
2017,Female,White,40 to 69,Merced County,11,9,6,0,10,36,287,0
2017,Female,White,70 and over,Merced County,0,0,0,0,0,0,1,0
2017,Male,Black,20 to 29,Modoc County,0,0,0,0,0,0,0,0
2017,Male,Black,30 to 39,Modoc County,0,0,0,0,0,0,0,0
2017,Male,Black,40 to 69,Modoc County,1,0,0,0,2,3,1,0
2017,Male,Hispanic,18 to 19,Modoc County,1,0,0,0,0,1,0,0
2017,Male,Hispanic,20 to 29,Modoc County,1,1,0,0,5,7,7,0
2017,Male,Hispanic,30 to 39,Modoc County,0,0,0,1,3,4,0,0
2017,Male,Hispanic,40 to 69,Modoc County,0,1,1,0,3,5,8,0
2017,Male,Other,20 to 29,Modoc County,2,0,0,0,0,2,7,0
2017,Male,Other,30 to 39,Modoc County,1,0,0,1,0,2,5,0
2017,Male,Other,40 to 69,Modoc County,2,0,2,1,2,7,13,0
2017,Male,White,Under 18,Modoc County,2,0,0,0,5,7,10,0
2017,Male,White,18 to 19,Modoc County,0,0,1,0,2,3,1,0
2017,Male,White,20 to 29,Modoc County,11,1,0,0,9,21,46,0
2017,Male,White,30 to 39,Modoc County,12,3,0,1,15,31,45,0
2017,Male,White,40 to 69,Modoc County,9,2,1,6,11,29,44,0
2017,Male,White,70 and over,Modoc County,0,0,0,1,0,1,0,0
2017,Female,Black,40 to 69,Modoc County,0,0,0,0,1,1,0,0
2017,Female,Hispanic,Under 18,Modoc County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,20 to 29,Modoc County,0,1,1,0,1,3,1,0
2017,Female,Hispanic,30 to 39,Modoc County,0,0,0,0,0,0,2,0
2017,Female,Other,Under 18,Modoc County,0,0,0,0,0,0,1,0
2017,Female,Other,20 to 29,Modoc County,1,0,0,0,0,1,1,0
2017,Female,Other,30 to 39,Modoc County,3,0,0,0,1,4,4,0
2017,Female,Other,40 to 69,Modoc County,0,0,1,0,1,2,3,0
2017,Female,White,18 to 19,Modoc County,0,0,0,0,1,1,0,0
2017,Female,White,20 to 29,Modoc County,2,1,0,0,2,5,10,0
2017,Female,White,30 to 39,Modoc County,5,2,1,0,5,13,18,0
2017,Female,White,40 to 69,Modoc County,5,2,0,0,4,11,21,0
2017,Male,Black,20 to 29,Mono County,0,0,0,0,0,0,2,0
2017,Male,Black,30 to 39,Mono County,0,0,0,0,0,0,2,0
2017,Male,Black,40 to 69,Mono County,0,0,0,0,0,0,1,0
2017,Male,Hispanic,Under 18,Mono County,0,0,0,0,0,0,1,0
2017,Male,Hispanic,18 to 19,Mono County,0,0,0,0,0,0,3,0
2017,Male,Hispanic,20 to 29,Mono County,2,6,0,0,3,11,21,0
2017,Male,Hispanic,30 to 39,Mono County,3,1,0,0,0,4,14,0
2017,Male,Hispanic,40 to 69,Mono County,2,0,0,0,0,2,9,0
2017,Male,Other,18 to 19,Mono County,0,0,0,0,0,0,0,0
2017,Male,Other,20 to 29,Mono County,1,2,0,0,0,3,5,0
2017,Male,Other,30 to 39,Mono County,0,0,0,0,0,0,2,0
2017,Male,Other,40 to 69,Mono County,1,1,0,0,0,2,3,0
2017,Male,Other,70 and over,Mono County,0,0,0,0,0,0,0,0
2017,Male,White,Under 18,Mono County,0,1,0,0,0,1,2,0
2017,Male,White,18 to 19,Mono County,0,0,1,0,0,1,4,0
2017,Male,White,20 to 29,Mono County,10,1,1,0,3,15,43,0
2017,Male,White,30 to 39,Mono County,6,1,1,0,4,12,31,0
2017,Male,White,40 to 69,Mono County,12,2,0,1,1,16,38,0
2017,Male,White,70 and over,Mono County,0,0,0,0,0,0,3,0
2017,Female,Black,40 to 69,Mono County,0,0,0,0,0,0,1,0
2017,Female,Black,70 and over,Mono County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,Under 18,Mono County,0,0,0,0,0,0,1,0
2017,Female,Hispanic,18 to 19,Mono County,1,0,0,0,0,1,0,0
2017,Female,Hispanic,20 to 29,Mono County,1,0,0,0,1,2,4,0
2017,Female,Hispanic,30 to 39,Mono County,4,0,0,0,0,4,3,0
2017,Female,Other,20 to 29,Mono County,1,0,0,0,1,2,1,0
2017,Female,Other,30 to 39,Mono County,0,0,0,0,0,0,1,0
2017,Female,Other,40 to 69,Mono County,0,0,0,0,0,0,3,0
2017,Female,White,18 to 19,Mono County,0,0,0,0,0,0,1,0
2017,Female,White,20 to 29,Mono County,4,0,1,0,1,6,11,0
2017,Female,White,30 to 39,Mono County,0,1,0,0,2,3,9,0
2017,Female,White,40 to 69,Mono County,4,2,0,0,2,8,17,0
2017,Female,White,70 and over,Mono County,0,0,0,0,0,0,1,0
